,lat_0,lon_0,airport_name_0,airport_lat_0,airport_lon_0,vicinity_0,lat_1,lon_1,airport_name_1,airport_lat_1,airport_lon_1,vicinity_1,lat_2,lon_2,airport_name_2,airport_lat_2,airport_lon_2,vicinity_2,lat_3,lon_3,airport_name_3,airport_lat_3,airport_lon_3,vicinity_3,lat_4,lon_4,airport_name_4,airport_lat_4,airport_lon_4,vicinity_4,lat_5,lon_5,airport_name_5,airport_lat_5,airport_lon_5,vicinity_5,lat_6,lon_6,airport_name_6,airport_lat_6,airport_lon_6,vicinity_6,lat_7,lon_7,airport_name_7,airport_lat_7,airport_lon_7,vicinity_7,lat_8,lon_8,airport_name_8,airport_lat_8,airport_lon_8,vicinity_8,lat_9,lon_9,airport_name_9,airport_lat_9,airport_lon_9,vicinity_9,lat_10,lon_10,airport_name_10,airport_lat_10,airport_lon_10,vicinity_10,lat_11,lon_11,airport_name_11,airport_lat_11,airport_lon_11,vicinity_11,lat_12,lon_12,airport_name_12,airport_lat_12,airport_lon_12,vicinity_12,lat_13,lon_13,airport_name_13,airport_lat_13,airport_lon_13,vicinity_13,lat_14,lon_14,airport_name_14,airport_lat_14,airport_lon_14,vicinity_14,lat_15,lon_15,airport_name_15,airport_lat_15,airport_lon_15,vicinity_15,lat_16,lon_16,airport_name_16,airport_lat_16,airport_lon_16,vicinity_16,lat_17,lon_17,airport_name_17,airport_lat_17,airport_lon_17,vicinity_17,lat_18,lon_18,airport_name_18,airport_lat_18,airport_lon_18,vicinity_18,lat_19,lon_19,airport_name_19,airport_lat_19,airport_lon_19,vicinity_19
1118,35.816667,-80.258611,Fly High Lexington/Davidson County Airport,35.77936069999999,-80.3026622,"1673 Aviation Way, Lexington",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1119,36.165,-78.859444,Perkins Field,36.16364009999999,-78.8068053,Bahama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1120,47.376389,8.757778,Flugsportgruppe Zürcher Oberland,47.3760158,8.760575899999997,"Flugplatz Speck 2, Fehraltorf",47.376389,8.757778,Speck-Fehraltorf Airport,47.3756502,8.761167499999999,Fehraltorf,47.376389,8.757778,Flugplatz Längi,47.36598199999999,8.8073967,"Pfäffikerstrasse, Hittnau",47.376389,8.757778,TZO Taxi Wetzikon Bahnhof,47.327503,8.7894662,"Florastrasse 31, Wetzikon",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1121,30.966667,-94.071945,Jasper NDB JAS 344,30.9543428,-94.0338117,Jasper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1122,-38.046666,145.118056,Moorabbin Airport,-37.9767573,145.0962067,Moorabbin Airport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1123,27.884166,-82.418334,Peter O. Knight Airport,27.9143302,-82.4501646,"825 Severn Avenue, Tampa",27.884166,-82.418334,Academy Heliport,27.9469663,-82.4209269,Tampa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1124,39.418334,-84.3625,Hospital Helipad,39.3582949,-84.3690522,"7749 Dudley Drive, West Chester Township",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1125,-7.030834,113.895833,Trunojoyo Airport,-7.0236775,113.8910975,"Jalan Raya By Pass, Area Sawah, Marengan Daya",-7.030834,113.895833,Helipad Gudang Garam,-7.039604699999999,113.8488668,"Gedungan Barat, Gedungan",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1126,33.236666,-116.224723,Piper Ln,33.1917843,-116.2774958,Borrego Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1127,33.783334,-83.69,Aerie Airport-1GA9,33.763455,-83.65373489999999,"Pleasant Valley Road, Monroe",33.783334,-83.69,Monroe NDB JNM 392,33.7380065,-83.72818749999999,Monroe,33.783334,-83.69,Kintail Farm Airport-GA00,33.82658309999999,-83.6313947,"Mount Vernon Road Northwest, Monroe",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1128,14.764444,42.981945,Hodeidah International Airport,14.7551315,42.9710528,Al Hudaydah,14.764444,42.981945,Hodeidah Airport,14.7550463,42.97104839999999,"Airport Road, Al Hudaydah",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1129,41.420278,-87.758333,Meadow Creek,41.4346961,-87.78378289999999,"7199 West Foss Road, Monee",41.420278,-87.758333,Kaiser Heliport,41.3847852,-87.7202203,"4452 West Offner Road, Monee",41.420278,-87.758333,Wix Airport-03IL,41.3981392,-87.8167871,"8400 West Pauling Road, Monee",41.420278,-87.758333,Helipad,41.370148,-87.75083359999999,"5731 West Eagle Lake Road, Peotone",41.420278,-87.758333,FBM Company Landing Strip,41.4422566,-87.6936551,University Park,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1130,34.381667,-86.249166,Guntersville Municipal Airport,34.3979145,-86.27277459999999,"20524 U.S. 431, Guntersville",34.381667,-86.249166,Guntersville Municipal Airport,34.3979105,-86.27280069999999,"405 Buck Island Road, Guntersville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1131,50.951944,3.104167,Helipad,50.9546033,3.123883999999999,"Handelsstraat 13, Roeselare",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1132,43.924167,-74.909167,Beaver River Air Field,43.9315404,-74.8714237,Beaver River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1133,46.094722,-118.288889,Walla Walla Regional Airport,46.0873172,-118.2844589,"45 Terminal Loop, Walla Walla",46.094722,-118.288889,Walla Walla VOR-DME ALW 116.3,46.0869803,-118.2925609,WA,46.094722,-118.288889,Alaska Airlines - Walla Walla,46.0899,-118.2788,"45 Terminal Loop, Walla Walla",46.094722,-118.288889,St Mary Medical Center Heliport,46.0613828,-118.3421501,Walla Walla,46.094722,-118.288889,Page Airport-9W2,46.0537629,-118.356095,"77 Wain Wright Drive, Walla Walla",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1134,39.080556,-74.826945,Hospital Helipad,39.0877829,-74.8167155,"2 Stone Harbor Boulevard, Cape May Court House",39.080556,-74.826945,Stone Harbor Golf Club Heliport,39.1067802,-74.8079441,Cape May Court House,39.080556,-74.826945,Paramount Airport,39.0622335,-74.90299739999999,"325 Smoke Road, Cape May Court House",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1135,40.100278,-102.240833,Wray Muni Airport,40.14913300000001,-102.293671,Wray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1136,45.167223,-95.308333,Schwenk Airport,45.1707933,-95.3925227,Murdock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1137,60.764444,-151.890555,Airstrip,60.76454859999999,-151.8912418,Tyonek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1138,33.495833,-90.322223,Murphey Flying Service Airport,33.48900860000001,-90.35702909999999,Itta Bena,33.495833,-90.322223,Sidon VORTAC SQS 114.7,33.4638505,-90.2773602,Itta Bena,33.495833,-90.322223,Kimbrough Field,33.43762099999999,-90.3042512,Itta Bena,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1139,52.743611,174.124167,Shemya VORTAC SYA 109.0,52.7182669,174.0619553,Unnamed Road,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1140,30.878611,-89.114722,Dean Griffin Memorial Airport | World,30.8450411,-89.16167019999999,"440 Airport Street, Wiggins",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1141,29.843611,-89.979445,Southern Seaplane Inc.,29.865884,-90.020531,"1 Coquille Road, Belle Chasse",29.843611,-89.979445,Offshore Service Ships Heliport,29.8460402,-90.02784869999999,Belle Chasse,29.843611,-89.979445,Southern Seaplane,29.866687,-90.0207743,"1 Coquille Road, Belle Chasse",29.843611,-89.979445,Panther Helicopters Inc,29.8465968,-90.03252549999999,"2017 Engineers Road, Belle Chasse",29.843611,-89.979445,Quarles Drilling Heliport,29.8460438,-90.03340589999999,Belle Chasse,29.843611,-89.979445,Sun Drilling Products Heliport,29.8985383,-89.990625,Belle Chasse,29.843611,-89.979445,Air Logistics Heliport,29.8410422,-90.0439566,Belle Chasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1142,27.232223,-82.524167,Wallace 1 Heliport,27.2741951,-82.5045877,Sarasota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1143,43.461667,-112.015,E I Regional Medical Center Heliport,43.4710252,-111.9916361,Idaho Falls,43.461667,-112.015,Helipad 1,43.4713568,-111.9915145,"2796-2978 Channing Way, Idaho Falls",43.461667,-112.015,Helipad 2,43.47151030000001,-111.9915363,"2840 Channing Way, Idaho Falls",43.461667,-112.015,Malta Idaho,43.49266069999999,-112.0407584,"Idaho falls aeropueto, Idaho Falls",43.461667,-112.015,A2 Global Shipping,43.5002319,-112.0530985,"470 Mercury Avenue #119c, Idaho Falls",43.461667,-112.015,Rainbow Ranch Airport-ID87,43.4022542,-111.9786214,"10741 South 25th East, Idaho Falls",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1144,42.4925,-86.196389,Stickel Landing Strip,42.54669380000001,-86.2161452,Fennville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1145,29.912222,-91.668889,Chitimacha Air Park-2LS2,29.9110378,-91.6634483,"Flatown Rd, Jeanerette",29.912222,-91.668889,LE MAIRE MEMORIAL AIRPORT,29.8992,-91.665802,"279 Martin Luther King Drive, Jeanerette",29.912222,-91.668889,Diamond Shamrock Heliport,29.8910775,-91.68016770000001,"12317 Highway 90 East, Jeanerette",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1146,1.275556,-70.219445,Fabio Alberto León Bentley Airport,1.2533244,-70.2338257,Colombia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1147,40.883611,-93.183889,Moore Private Airport-0IA5,40.8720988,-93.2668679,United States,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1148,43.340277,-107.686944,Bridger Creek Airport-WY34,43.3624531,-107.6697979,"Lysite Creek Road, Lysite",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1149,4.702222,-74.909444,Palmarosa North,4.689605200000001,-74.889636,Venadillo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1150,30.2,-93.325278,All-Phase Heliport,30.2357609,-93.3240446,Sulphur,30.2,-93.325278,West Calcasieu Cameron Hospital Heliport,30.2284078,-93.3689725,Sulphur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1151,32.737777,-114.653333,Helipad,32.6836208,-114.6350474,"1295-1399 West 24th Street, Yuma",32.737777,-114.653333,Yuma Regional Medical Center Heliport,32.6828261,-114.6343969,Yuma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1152,40.485,-106.831667,Robert VOR-DME BQZ 112.2,40.4637703,-106.8723061,Steamboat Springs,40.485,-106.831667,Steamboat Springs Airport/Bob Adams Field,40.51797330000001,-106.8650734,"3499 Airport Cir, Steamboat Springs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1153,40.748055,-99.1375,Woods Aviation Inc,40.7656017,-99.1600112,"9345 Cottonmill Avenue, Kearney",40.748055,-99.1375,Walts Aerial Service Airport,40.7063607,-99.1542142,"5611 West 30th Street, Kearney",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1154,27.067223,-82.448611,Venice Municipal Airport,27.0732113,-82.4405867,"150 Airport Avenue East, Venice",27.067223,-82.448611,"Fort Myers, FL",27.1057365,-82.4491043,"338 West Bay Drive, Venice",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1155,39.649166,-119.7075,Nevada Flyers Airport,39.6709765,-119.7248677,Spanish Springs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1156,30.446389,-87.437222,Shields AIRPORT-AL55,30.43418,-87.45694449999999,Lillian,30.446389,-87.437222,Ban Farm Airport-AL88,30.4291056,-87.4592977,"Sunset Drive, Lillian",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1157,40.502778,-76.903889,Lake Tobias Aerodrome,40.5034604,-76.9041225,"834 Dunkel School Road, Halifax",40.502778,-76.903889,Gusler Airport-PA74,40.466871,-76.836867,"1722 Powells Valley Road, Halifax",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1158,25.438055,-80.2,Emergency Heliport,25.452987,-80.1959894,Islandia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1159,32.11,-100.399722,Flying w Airport-TE08,32.0819866,-100.3430116,"County Road 314, Blackwell",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1160,42.416667,-71.683334,Berlin Landing Area Arprt-MA19,42.3696462,-71.64167259999999,"78 Jones Road, Berlin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1161,37.295277,-120.532223,Merced Regional Airport,37.28605949999999,-120.5144592,"20 Macready Drive, Merced",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1162,39.853889,-95.729723,Sabetha Municipal Airport-K83,39.9049257,-95.7786936,"100 Airport Road, Sabetha",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1163,37.305833,-89.518056,Helipad hospital,37.3108405,-89.5388518,"1701 Lacey Street, Cape Girardeau",37.305833,-89.518056,Southeast Missouri Hospital Heliport,37.31060610000001,-89.54064770000001,Cape Girardeau,37.305833,-89.518056,Saint Francis Medical Center: Heliport,37.3032531,-89.5706405,"211 Saint Francis Drive, Cape Girardeau",37.305833,-89.518056,East Cape Girardeau Airport,37.287777,-89.4515106,McClure,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1164,33.564722,-84.993611,Southwire Heliport,33.5665832,-85.0707291,Carrollton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1165,69.358889,-148.700833,Sagwon Airport,69.3738953,-148.7001239,Anchorage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1166,36.144722,-80.521667,Shallowford Airport,36.0865262,-80.5136692,Lewisville,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1167,33.201944,-97.275,Deussen Field-45TE,33.1912462,-97.326607,"3392 Schluter Road, Ponder",33.201944,-97.275,Prose Field-XA00,33.147016,-97.279335,"8659 Blair Road, Justin",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1168,32.083611,-95.435833,Aero Estates Airport-T25,32.0817201,-95.4508924,"11643 Snap Roll Drive, Frankston",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1169,30.664167,-88.038333,Brooklet Field Mobile,30.6585242,-88.07263999999999,"Michigan Avenue, Mobile",30.664167,-88.038333,Brooke Lee industrial complex,30.6585242,-88.07263999999999,"Michigan Avenue, Mobile",30.664167,-88.038333,Mobile Airport Authority,30.645284,-88.06860060000001,"1891 9th Street, Mobile",30.664167,-88.038333,Aerojet-General Corporation,30.6425717,-88.0706558,"2100 9th Street, Mobile",30.664167,-88.038333,Mobile Aeroplex at Brookley,30.6413569,-88.0738776,"1891 9th Street, Mobile",30.664167,-88.038333,Mobile Downtown Airport,30.6370652,-88.0788295,"2455 Michigan Avenue, Mobile",30.664167,-88.038333,Signature Flight Support BFM - Mobile Downtown Airport,30.63521879999999,-88.07734669999999,"2495 Michigan Avenue, Mobile",30.664167,-88.038333,Brookley VORTAC BFM 112.8,30.61271709999999,-88.0554981,Mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1170,45.745,-89.275,Sowinski Landing Field,45.7457892,-89.2740177,Rhinelander,45.745,-89.275,River Valley Airport-WS78,45.7830471,-89.2713718,"County Road A, Rhinelander",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1171,-1.287777,36.950833,Jambo Jet-Contact Centre,-1.315503,36.922399,"Kenya Airways Premises, Embakasi Airport North Rd, Embakasi East, Nairobi",-1.287777,36.950833,Kenya Airways Pride Centre,-1.313212,36.918035,Embakasi Airport Embakasi East,-1.287777,36.950833,Rwandair-Operations,-1.32271,36.926177,Pipeline Airport North Rd JKIA Terminal 1C Nakuru Town East,-1.287777,36.950833,Fastjet Kenya,-1.322687,36.92606699999999,"JKIA Terminal 2, Airport North Road, Ainabkoi",-1.287777,36.950833,Jomo Kenyatta International Airport,-1.3227102,36.92606929999999,"Embakasi, Nairobi",-1.287777,36.950833,Kenya Airways Customer Care,-1.322775,36.92596200000001,"Jomo Kenyatta International, Embakasi Airport North Rd, Embakasi East, Nairobi",-1.287777,36.950833,Tradewinds Aviation Ltd,-1.32286,36.92587599999999,Embakasi Freight Link Road Cargo Village Embakasi East,-1.287777,36.950833,Kenya Airports Authority,-1.324639,36.926079,"J K I A Makadara, Airport South Road, Nairobi",-1.287777,36.950833,JKIA Terminal 2,-1.3297322,36.9326405,Nairobi,-1.287777,36.950833,Kenya Airways Cargo(Kahl Acceptance),-1.329216,36.925058,"Starehe, Nairobi",-1.287777,36.950833,Jambo Jet Airlines,-1.329409,36.925036,"Jomo Kenyatta International Airport, Airport North Road, Eldama Ravine",-1.287777,36.950833,VIP Lounge,-1.3310958,36.9260241,Nairobi,-1.287777,36.950833,JKIA Terminal 1E,-1.3316664,36.9269505,Nairobi,-1.287777,36.950833,Nas Airport Services Ltd,-1.334245,36.91794000000001,"Majengo Nakuru Town, East",-1.287777,36.950833,Kenya Airways Cargo(Imports Customer Service),-1.333255,36.91657699999999,"Jomo Kenyatta International Airport Starehe, Airport North Road, Nairobi",-1.287777,36.950833,Tradewinds Aviation Services Ltd,-1.335881,36.91988999999999,Embakasi JKIA UNIT 3 Embakasi East,-1.287777,36.950833,JKIA,-1.3352558,36.917087,Cargo,-1.287777,36.950833,Martnair Africa Ltd,-1.334629,36.915893,Embakasi Nairobi Cargo Centre Embakasi East,-1.287777,36.950833,Swiss International Air Lines-Jkia (Swiss Cargo),-1.336124,36.916187,"Embakasi Cargo, Jomo Kenyatta International, Nairobi, Nairobi",-1.287777,36.950833,Swissport Kenya Ltd,-1.3360877,36.9141301,"Swissport Cargo Complex, Embakasi, Nairobi"
1172,34.105833,-90.571111,Shannon Field-02CD,34.12945000000001,-90.5241226,"8230 U.S. 49, Clarksdale",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1173,31.675834,-91.834444,Jonesville Airport,31.62536489999999,-91.8295437,"506 Airport Road, Jonesville",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1174,42.9,-114.25,Dietrich Landing Area,42.9204254,-114.2625879,Dietrich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
