,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/2004 To 01/2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 ,,,,,,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,, , 
06/2004,PHL ,AEA,PA,EN,Towers with Radar,"21,152","14,970","1,959",15,"38,096",0,0,0,0,0,182,195,265,140,782,0,0,0,0,0,0,0,0,"38,878","38,878"
06/2004,PHX ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"28,969","9,778","1,286",112,"40,145",0,0,0,0,0,262,"1,140","3,117",167,"4,686",0,"2,498","1,645",131,"4,274","4,143",131,"4,274","49,105","53,379"
06/2004,PIA ,AGL,IL,CE,Towers with Radar,218,"1,527","1,188",249,"3,182",0,0,0,0,0,61,101,975,364,"1,501",0,0,0,0,0,962,480,"1,442","6,125","6,125"
06/2004,PIE ,ASO,FL,ES,Combined TRACON & Tower with Radar,"1,042",274,"2,093",202,"3,611",4,1,49,2,56,66,243,"5,190",611,"6,110",0,0,907,0,907,"6,197",607,"6,804","16,525","17,488"
06/2004,PIH ,ANM,ID,WE,Federal Contract Tower,69,741,137,6,953,0,0,0,0,0,15,372,"1,331",54,"1,772",0,0,0,0,0,"1,899",64,"1,963","4,688","4,688"
06/2004,PIT ,AEA,PA,CE,Combined TRACON & Tower with Radar,"8,808","18,332","2,201",613,"29,954",0,0,0,0,0,2,19,39,36,96,0,0,0,0,0,0,0,0,"30,050","30,050"
06/2004,PKB ,AEA,WV,CE,Federal Contract Tower,0,414,467,103,984,0,0,0,0,0,0,2,"1,341",323,"1,666",0,0,0,0,0,"1,220",772,"1,992","4,642","4,642"
06/2004,PMD ,AWP,CA,WE,Federal Contract Tower,0,10,236,439,685,0,0,0,0,0,6,40,305,445,796,0,0,0,0,0,54,"1,018","1,072","2,553","2,553"
06/2004,PMP ,ASO,FL,ES,Federal Contract Tower,0,0,555,0,555,0,0,0,0,0,0,3,"3,737",4,"3,744",0,0,0,0,0,"8,801",0,"8,801","13,100","13,100"
06/2004,PNE ,AEA,PA,EN,Towers with Display (VFR),0,0,"1,998",0,"1,998",0,0,0,0,0,0,0,"4,262",0,"4,262",0,0,0,0,0,"4,372",0,"4,372","10,632","10,632"
06/2004,PNS ,ASO,FL,ES,Combined TRACON & Tower with Radar,759,"1,676","1,583","2,033","6,051",0,0,1,1,2,138,242,"1,121",559,"2,060",0,284,34,89,407,"2,698",203,"2,901","11,012","11,421"
06/2004,POC ,AWP,CA,WE,Towers with Display (VFR),0,71,964,0,"1,035",0,0,0,0,0,3,84,"6,547",14,"6,648",0,0,0,0,0,"5,863",0,"5,863","13,546","13,546"
06/2004,POU ,AEA,NY,EN,Towers with Display (VFR),0,68,585,2,655,0,0,0,0,0,0,1,"5,069",3,"5,073",0,0,0,0,0,"9,476",116,"9,592","15,320","15,320"
06/2004,PPG ,AWP,AS,WE,Tower without Radar,22,400,5,5,432,0,0,0,0,0,19,31,20,12,82,0,0,0,0,0,11,0,11,525,525
06/2004,PRC ,AWP,AZ,WE,Towers with Display (VFR),0,311,256,2,569,0,0,0,0,0,0,297,"7,270",20,"7,587",0,0,0,0,0,"13,267",2,"13,269","21,425","21,425"
06/2004,PSC ,ANM,WA,WE,Towers with Radar,525,"1,439",614,6,"2,584",0,0,0,0,0,61,215,"2,391",23,"2,690",0,0,0,0,0,"2,846",16,"2,862","8,136","8,136"
06/2004,PSP ,AWP,CA,WE,Combined TRACON & Tower with Radar,204,"1,643",570,17,"2,434",0,0,0,0,0,38,128,"2,153",28,"2,347",0,0,0,0,0,"1,454",16,"1,470","6,251","6,251"
06/2004,PTK ,AGL,MI,CE,Towers with Display (VFR),195,"1,138","4,229",1,"5,563",0,0,0,0,0,81,280,"7,032",5,"7,398",0,0,0,0,0,"13,820",0,"13,820","26,781","26,781"
06/2004,PUB ,ANM,CO,WE,Combined TRACON & Tower with Radar,16,325,"1,134",435,"1,910",0,0,0,0,0,23,66,"1,184",104,"1,377",0,0,0,0,0,"1,562","1,419","2,981","6,268","6,268"
06/2004,PVD ,ANE,RI,EN,Towers with Radar,"4,251","2,174","1,104",17,"7,546",0,0,0,0,0,284,634,"1,969",23,"2,910",0,0,0,0,0,719,0,719,"11,175","11,175"
06/2004,PWA ,ASW,OK,CE,Federal Contract Tower,0,213,"1,916",6,"2,135",0,0,0,0,0,0,113,"2,432",18,"2,563",0,0,0,0,0,"1,746",82,"1,828","6,526","6,526"
06/2004,PWK ,AGL,IL,CE,Towers with Display (VFR),0,784,"3,025",0,"3,809",0,0,0,0,0,0,96,"7,907",0,"8,003",0,0,0,0,0,"1,382",0,"1,382","13,194","13,194"
06/2004,PWM ,ANE,ME,EN,Towers with Radar,620,"2,929","1,203",22,"4,774",0,0,0,0,0,46,167,"1,547",42,"1,802",0,0,0,0,0,"1,165",4,"1,169","7,745","7,745"
06/2004,RAL ,AWP,CA,WE,Federal Contract Tower,0,1,813,2,816,0,0,0,0,0,0,10,"2,417",179,"2,606",0,0,0,0,0,"3,389",2,"3,391","6,813","6,813"
06/2004,RAP ,AGL,SD,WE,Federal Contract Tower,274,"1,180",785,95,"2,334",0,0,0,0,0,17,89,"1,406",280,"1,792",0,0,0,0,0,"1,166",166,"1,332","5,458","5,458"
06/2004,RBD ,ASW,TX,CE,Federal Contract Tower,0,0,363,2,365,0,0,0,0,0,0,0,"2,214",13,"2,227",0,0,0,0,0,"4,744",58,"4,802","7,394","7,394"
06/2004,RDD ,AWP,CA,WE,Federal Contract Tower,106,431,228,4,769,0,0,0,0,0,13,603,"3,122",30,"3,768",0,0,0,0,0,"2,204",36,"2,240","6,777","6,777"
06/2004,RDG ,AEA,PA,EN,Towers with Radar,4,524,"1,418",68,"2,014",0,0,0,0,0,0,166,"3,839",162,"4,167",0,0,0,0,0,"5,382",428,"5,810","11,991","11,991"
06/2004,RDM ,ANM,OR,WE,Federal Contract Tower,0,"1,099",144,5,"1,248",0,0,0,0,0,30,189,"1,865",36,"2,120",0,0,0,0,0,"2,355",42,"2,397","5,765","5,765"
06/2004,RDU ,ASO,NC,EN,Towers with Radar,"6,041","8,791","3,406",121,"18,359",0,0,0,0,0,155,315,"1,311",213,"1,994",0,0,0,0,0,86,0,86,"20,439","20,439"
06/2004,RFD ,AGL,IL,CE,Towers with Radar,986,188,"1,760",26,"2,960",0,0,0,0,0,70,70,"1,867",74,"2,081",0,0,0,0,0,"2,438",224,"2,662","7,703","7,703"
06/2004,RHV ,AWP,CA,WE,Towers with Display (VFR),0,0,187,0,187,0,0,0,0,0,0,0,"7,037",0,"7,037",0,0,0,0,0,"10,855",0,"10,855","18,079","18,079"
06/2004,RIC ,AEA,VA,EN,Combined TRACON & Tower with Radar,"1,831","5,147","2,492",733,"10,203",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,287,548,"10,751","10,751"
06/2004,RNM ,AWP,CA,WE,Federal Contract Tower,0,5,153,1,159,0,0,0,0,0,0,15,"3,696",20,"3,731",0,0,0,0,0,"6,597",60,"6,657","10,547","10,547"
06/2004,RNO ,AWP,NV,WE,Towers with Radar,"4,416","1,493","1,307",115,"7,331",0,0,0,0,0,163,578,"3,034",187,"3,962",0,0,0,0,0,"1,134",42,"1,176","12,469","12,469"
06/2004,RNT ,ANM,WA,WE,Federal Contract Tower,9,7,286,0,302,0,0,0,0,0,10,22,"3,006",0,"3,038",0,0,0,0,0,"4,618",0,"4,618","7,958","7,958"
06/2004,ROA ,AEA,VA,EN,Towers with Radar,250,"2,712","1,127",37,"4,126",0,0,0,0,0,0,87,744,21,852,0,0,0,0,0,"1,954",18,"1,972","6,950","6,950"
06/2004,ROC ,AEA,NY,CE,Combined TRACON & Tower with Radar,"2,428","3,692","1,348",15,"7,483",0,0,0,0,0,0,232,"2,039",121,"2,392",0,0,0,0,0,"4,325",79,"4,404","14,279","14,279"
06/2004,ROW ,ASW,NM,WE,Towers with Radar,0,684,527,"1,086","2,297",0,0,0,0,0,3,126,"1,470",283,"1,882",0,0,0,0,0,"1,243","1,435","2,678","6,857","6,857"
06/2004,RST ,AGL,MN,CE,Towers with Radar,265,957,"1,031",33,"2,286",0,0,0,0,0,38,61,"1,233",59,"1,391",0,0,0,0,0,"2,078",154,"2,232","5,909","5,909"
06/2004,RSW ,ASO,FL,ES,Towers with Radar,"3,649",567,617,16,"4,849",0,0,0,0,0,146,89,464,38,737,0,0,0,0,0,131,28,159,"5,745","5,745"
06/2004,RVS ,ASW,OK,CE,Towers with Display (VFR),0,132,"1,604",0,"1,736",0,0,0,0,0,0,35,"7,373",4,"7,412",0,0,0,0,0,"11,135",12,"11,147","20,295","20,295"
06/2004,RYN ,AWP,AZ,WE,Federal Contract Tower,0,0,67,1,68,0,0,0,0,0,0,0,"3,852",173,"4,025",0,0,0,0,0,"7,065",229,"7,294","11,387","11,387"
06/2004,RYY ,ASO,GA,ES,Federal Contract Tower,0,257,"1,414",3,"1,674",0,0,0,0,0,0,109,"3,203",45,"3,357",0,0,0,0,0,"5,335",48,"5,383","10,414","10,414"
06/2004,SAC ,AWP,CA,WE,Federal Contract Tower,0,83,"1,542",3,"1,628",0,0,0,0,0,0,216,"5,043",48,"5,307",0,0,0,0,0,"2,955",10,"2,965","9,900","9,900"
06/2004,SAF ,ASW,NM,WE,Federal Contract Tower,0,634,696,36,"1,366",0,0,0,0,0,0,63,"2,477",153,"2,693",0,0,0,0,0,"3,030",202,"3,232","7,291","7,291"
06/2004,SAN ,AWP,CA,WE,Combined TRACON & Tower with Radar,"12,248","3,829","1,111",20,"17,208",0,0,0,0,0,98,59,276,40,473,0,18,"1,192",641,"1,851",134,55,189,"17,870","19,721"
06/2004,SAT ,ASW,TX,CE,Towers with Radar,"6,989","1,772","3,347",206,"12,314",0,0,0,0,0,793,566,"2,824",218,"4,401",0,0,0,0,0,314,50,364,"17,079","17,079"
06/2004,SAV ,ASO,GA,ES,Towers with Radar,857,"2,318","1,665",211,"5,051",0,0,0,0,0,65,135,"1,097",310,"1,607",0,0,0,0,0,928,156,"1,084","7,742","7,742"
06/2004,SAW ,AGL,MI,CE,Federal Contract Tower,0,645,195,3,843,0,0,0,0,0,0,47,830,40,917,0,0,0,0,0,470,26,496,"2,256","2,256"
06/2004,SBA ,AWP,CA,WE,Towers with Radar,257,"2,873","2,323",21,"5,474",0,0,0,0,0,29,541,"2,701",38,"3,309",0,0,0,0,0,"2,762",2,"2,764","11,547","11,547"
06/2004,SBN ,AGL,IN,CE,Towers with Radar,221,"2,556","1,244",8,"4,029",0,0,0,0,0,0,47,"1,038",1,"1,086",0,0,0,0,0,"1,371",8,"1,379","6,494","6,494"
06/2004,SBP ,AWP,CA,WE,Federal Contract Tower,0,"1,026",596,27,"1,649",0,0,0,0,0,0,186,"3,376",92,"3,654",0,0,0,0,0,"2,970",0,"2,970","8,464","8,464"
06/2004,SBY ,AEA,MD,EN,Federal Contract Tower,0,558,357,45,960,0,0,0,0,0,0,61,"1,622",210,"1,893",0,0,0,0,0,"1,490",718,"2,208","5,061","5,061"
06/2004,SCK ,AWP,CA,WE,Towers with Display (VFR),48,83,"1,552",81,"1,764",0,0,0,0,0,13,54,"3,179",177,"3,423",0,0,0,0,0,"2,240",162,"2,402","7,589","7,589"
06/2004,SDF ,ASO,KY,CE,Towers with Radar,"5,675","5,600","1,098",164,"12,537",0,0,0,0,0,377,257,216,74,924,0,0,0,0,0,0,0,0,"13,461","13,461"
06/2004,SDL ,AWP,AZ,WE,Towers with Display (VFR),0,524,"1,833",2,"2,359",0,0,0,0,0,0,141,"7,262",20,"7,423",0,0,0,0,0,"6,571",0,"6,571","16,353","16,353"
06/2004,SDM ,AWP,CA,WE,Federal Contract Tower,0,115,753,7,875,0,0,0,0,0,0,30,"1,304",143,"1,477",0,0,0,0,0,"4,725",317,"5,042","7,394","7,394"
06/2004,SEA ,ANM,WA,WE,Combined TRACON & Tower with Radar,"23,181","7,342",179,5,"30,707",211,680,936,19,"1,846",501,206,40,13,760,0,26,556,3,585,0,0,0,"31,467","33,898"
06/2004,SEE ,AWP,CA,WE,Towers with Display (VFR),0,0,894,0,894,0,0,0,0,0,0,0,"5,125",0,"5,125",0,0,0,0,0,"11,463",0,"11,463","17,482","17,482"
06/2004,SFB ,ASO,FL,ES,Towers with Display (VFR),972,134,"2,839",2,"3,947",0,0,0,0,0,285,0,"9,184",1,"9,470",0,0,0,0,0,"17,365",0,"17,365","30,782","30,782"
06/2004,SFF ,ANM,WA,WE,Federal Contract Tower,0,96,406,0,502,0,0,0,0,0,0,521,"2,872",25,"3,418",0,0,0,0,0,"2,895",4,"2,899","6,819","6,819"
06/2004,SFO ,AWP,CA,WE,Combined TRACON & Tower with Radar,"20,760","7,322","1,602",170,"29,854",0,0,0,0,0,183,121,158,48,510,0,0,"1,200",0,"1,200",0,0,0,"30,364","31,564"
06/2004,SGF ,ACE,MO,CE,Towers with Radar,273,"2,319","1,485",220,"4,297",0,0,0,0,0,61,113,"1,065",169,"1,408",0,0,0,0,0,"1,691",662,"2,353","8,058","8,058"
06/2004,SGJ ,ASO,FL,ES,Federal Contract Tower,0,381,622,38,"1,041",0,0,0,0,0,0,69,"3,994",187,"4,250",0,0,0,0,0,"5,394",254,"5,648","10,939","10,939"
06/2004,SGR ,ASW,TX,CE,Federal Contract Tower,0,144,"1,161",1,"1,306",0,0,0,0,0,0,286,"2,148",13,"2,447",0,0,0,0,0,"3,712",8,"3,720","7,473","7,473"
06/2004,SHV ,ASW,LA,CE,Towers with Radar,170,"2,242","1,253",133,"3,798",0,0,0,0,0,51,186,187,113,537,0,0,0,0,0,295,56,351,"4,686","4,686"
06/2004,SIG ,ASO,PR,ES,Federal Contract Tower,0,19,418,19,456,0,0,0,0,0,0,"1,379","4,435",98,"5,912",0,0,0,0,0,"4,448",28,"4,476","10,844","10,844"
06/2004,SJC ,AWP,CA,WE,Combined TRACON & Tower with Radar,"10,264","2,520","1,869",1,"14,654",0,0,392,0,392,309,238,"2,321",8,"2,876",293,0,"2,103",0,"2,396",977,0,977,"18,507","21,295"
06/2004,SJT ,ASW,TX,CE,Federal Contract Tower,2,487,378,330,"1,197",0,0,0,0,0,10,115,831,0,956,0,0,0,0,0,514,"2,685","3,199","5,352","5,352"
06/2004,SJU ,ASO,PR,ES,Combined TRACON & Tower with Radar,"9,233","3,048","1,239",134,"13,654",0,0,0,0,0,299,"2,074","1,628",61,"4,062",0,717,"1,103",36,"1,856",9,0,9,"17,725","19,581"
06/2004,SLC ,ANM,UT,WE,Combined TRACON & Tower with Radar,"10,906","16,362","1,640",157,"29,065",1,4,5,0,10,100,445,"5,337",74,"5,956",0,273,"1,138",14,"1,425",4,1,5,"35,026","36,461"
06/2004,SLE ,ANM,OR,WE,Federal Contract Tower,0,66,521,67,654,0,0,0,0,0,0,69,"2,028",181,"2,278",0,0,0,0,0,"1,222",66,"1,288","4,220","4,220"
06/2004,SLN ,ACE,KS,CE,Federal Contract Tower,0,436,974,35,"1,445",0,0,0,0,0,3,54,"1,767",91,"1,915",0,0,0,0,0,"2,110",32,"2,142","5,502","5,502"
06/2004,SMF ,AWP,CA,WE,Towers with Display (VFR),"8,836","1,514","1,441",78,"11,869",0,0,0,0,0,202,126,723,50,"1,101",0,0,0,0,0,"1,486",344,"1,830","14,800","14,800"
06/2004,SMO ,AWP,CA,WE,Towers with Display (VFR),0,822,"2,638",5,"3,465",0,0,0,0,0,0,182,"3,575",155,"3,912",0,0,0,0,0,"3,180",0,"3,180","10,557","10,557"
06/2004,SMX ,AWP,CA,WE,Federal Contract Tower,0,571,503,21,"1,095",0,0,0,0,0,4,535,"2,126",22,"2,687",0,0,0,0,0,"2,498",68,"2,566","6,348","6,348"
06/2004,SNA ,AWP,CA,WE,Combined TRACON & Tower with Radar,"7,370","1,930","5,116",2,"14,418",102,5,15,2,124,200,90,"6,236",7,"6,533",0,1,"1,459",9,"1,469","9,218",0,"9,218","30,169","31,762"
06/2004,SNS ,AWP,CA,WE,Federal Contract Tower,0,18,670,0,688,0,0,0,0,0,0,80,"2,986",6,"3,072",0,0,0,0,0,"3,410",0,"3,410","7,170","7,170"
06/2004,SPG ,ASO,FL,ES,Federal Contract Tower,0,0,291,1,292,0,0,0,0,0,0,331,"2,863",119,"3,313",0,0,0,0,0,"3,472",104,"3,576","7,181","7,181"
06/2004,SPI ,AGL,IL,CE,Towers with Radar,0,807,"1,204",213,"2,224",0,0,0,0,0,0,62,"1,421",102,"1,585",0,0,0,0,0,"1,624",295,"1,919","5,728","5,728"
06/2004,SQL ,AWP,CA,WE,Federal Contract Tower,0,36,255,0,291,0,0,0,0,0,0,266,"6,647",0,"6,913",0,0,0,0,0,"6,248",6,"6,254","13,458","13,458"
06/2004,SRQ ,ASO,FL,ES,Combined TRACON & Tower with Radar,770,701,"1,674",21,"3,166",0,0,0,0,0,59,128,"4,056",73,"4,316",0,0,9,0,9,"3,261",35,"3,296","10,778","10,787"
06/2004,SSF ,ASW,TX,CE,Federal Contract Tower,0,0,520,336,856,0,0,0,0,0,0,2,"2,920",81,"3,003",0,0,0,0,0,"5,766",10,"5,776","9,635","9,635"
06/2004,STJ ,ACE,MO,CE,Federal Contract Tower,0,7,292,210,509,0,0,0,0,0,0,40,"1,060",220,"1,320",0,0,0,0,0,604,292,896,"2,725","2,725"
06/2004,STL ,ACE,MO,CE,Combined TRACON & Tower with Radar,"10,122","11,410",923,260,"22,715",0,0,"1,721",0,"1,721",12,968,873,126,"1,979",0,0,"1,353",0,"1,353",90,22,112,"24,806","27,880"
06/2004,STP ,AGL,MN,CE,Towers with Display (VFR),0,848,"2,759",73,"3,680",0,0,0,0,0,0,186,"3,471",350,"4,007",0,0,0,0,0,"4,860",248,"5,108","12,795","12,795"
06/2004,STS ,AWP,CA,WE,Towers with Display (VFR),0,248,962,0,"1,210",0,0,0,0,0,0,255,"6,036",21,"6,312",0,0,0,0,0,"4,217",18,"4,235","11,757","11,757"
06/2004,STT ,ASO,VI,ES,Combined TRACON & Tower with Radar,876,807,383,25,"2,091",0,0,0,0,0,55,"2,789","1,483",76,"4,403",0,0,0,0,0,554,0,554,"7,048","7,048"
06/2004,STX ,ASO,VI,ES,Federal Contract Tower,413,369,186,49,"1,017",0,0,0,0,0,44,"1,909",916,87,"2,956",0,0,0,0,0,622,92,714,"4,687","4,687"
06/2004,SUA ,ASO,FL,ES,Federal Contract Tower,0,127,783,0,910,0,0,0,0,0,0,171,"4,125",18,"4,314",0,0,0,0,0,"3,173",0,"3,173","8,397","8,397"
06/2004,SUN ,ANM,ID,WE,Federal Contract Tower,60,"1,046",680,0,"1,786",0,0,0,0,0,9,222,"1,779",12,"2,022",0,0,0,0,0,630,0,630,"4,438","4,438"
06/2004,SUS ,ACE,MO,CE,Towers with Display (VFR),0,863,"3,651",17,"4,531",0,0,0,0,0,0,245,"4,997",30,"5,272",0,0,0,0,0,"5,924",6,"5,930","15,733","15,733"
06/2004,SUX ,ACE,IA,CE,Towers with Radar,0,390,907,113,"1,410",0,0,0,0,0,0,54,689,104,847,0,0,0,0,0,278,156,434,"2,691","2,691"
06/2004,SWF ,AEA,NY,EN,Federal Contract Tower,367,"1,094",904,189,"2,554",0,0,0,0,0,59,57,"3,445",261,"3,822",0,0,0,0,0,"4,430",434,"4,864","11,240","11,240"
06/2004,SWO ,ASW,OK,CE,Federal Contract Tower,0,12,198,0,210,0,0,0,0,0,0,42,"1,576",6,"1,624",0,0,0,0,0,"1,660",4,"1,664","3,498","3,498"
06/2004,SYR ,AEA,NY,EN,Combined TRACON & Tower with Radar,"1,667","3,747","1,464",620,"7,498",0,0,0,0,0,0,7,"2,200",67,"2,274",0,0,0,0,0,"1,174",882,"2,056","11,828","11,828"
06/2004,TCL ,ASO,AL,ES,Federal Contract Tower,0,80,626,277,983,0,0,0,0,0,2,27,"1,045",454,"1,528",0,0,0,0,0,"2,077",222,"2,299","4,810","4,810"
06/2004,TEB ,AEA,NJ,EN,Combined TRACON & Tower with Radar,0,"5,548","9,088",19,"14,655",0,0,0,0,0,0,840,"4,581",0,"5,421",0,0,0,0,0,8,0,8,"20,084","20,084"
06/2004,TIW ,ANM,WA,WE,Federal Contract Tower,0,9,949,9,967,0,0,0,0,0,0,70,"4,605",78,"4,753",0,0,0,0,0,"4,338",41,"4,379","10,099","10,099"
06/2004,TIX ,ASO,FL,ES,Federal Contract Tower,0,4,"1,539",0,"1,543",0,0,0,0,0,0,180,"3,268",21,"3,469",0,0,0,0,0,"8,250",2,"8,252","13,264","13,264"
06/2004,TKI ,ASW,TX,CE,Federal Contract Tower,0,15,735,0,750,0,0,0,0,0,0,39,"2,010",4,"2,053",0,0,0,0,0,"7,002",0,"7,002","9,805","9,805"
06/2004,TLH ,ASO,FL,ES,Towers with Radar,393,"2,371","1,414",490,"4,668",0,0,0,0,0,63,229,"1,143",181,"1,616",0,0,0,0,0,"1,237",270,"1,507","7,791","7,791"
06/2004,TMB ,ASO,FL,ES,Towers with Radar,0,71,"1,523",0,"1,594",0,0,0,0,0,0,89,"5,631",0,"5,720",0,0,0,0,0,"8,048",0,"8,048","15,362","15,362"
06/2004,TOA ,AWP,CA,WE,Towers with Display (VFR),0,6,"1,259",0,"1,265",0,0,0,0,0,0,6,"6,875",157,"7,038",0,0,0,0,0,"5,988",6,"5,994","14,297","14,297"
06/2004,TOL ,AGL,OH,CE,Towers with Radar,"1,112","2,042","1,813",219,"5,186",0,0,0,0,0,0,47,731,13,791,0,0,0,0,0,"1,386",299,"1,685","7,662","7,662"
06/2004,TOP ,ACE,KS,CE,Federal Contract Tower,0,40,311,7,358,0,0,0,0,0,0,102,"2,768",109,"2,979",0,0,0,0,0,"2,268",114,"2,382","5,719","5,719"
06/2004,TPA ,ASO,FL,ES,Combined TRACON & Tower with Radar,"11,675","3,965","1,787",21,"17,448",0,0,0,0,0,376,276,"1,461",26,"2,139",0,0,0,0,0,37,0,37,"19,624","19,624"
06/2004,TRI ,ASO,TN,ES,Towers with Radar,381,"1,568","1,486",22,"3,457",0,0,0,0,0,94,89,"1,439",33,"1,655",0,0,0,0,0,"2,306",0,"2,306","7,418","7,418"
06/2004,TTD ,ANM,OR,WE,Federal Contract Tower,0,2,170,0,172,0,0,0,0,0,0,131,"3,418",15,"3,564",0,0,0,0,0,"2,894",0,"2,894","6,630","6,630"
06/2004,TTN ,AEA,NJ,EN,Federal Contract Tower,2,678,"1,661",25,"2,366",0,0,0,0,0,0,9,"5,299",238,"5,546",0,0,0,0,0,"3,418",10,"3,428","11,340","11,340"
06/2004,TUL ,ASW,OK,CE,Towers with Radar,"2,377","1,328","3,000","2,928","9,633",0,0,0,0,0,192,97,"1,048",385,"1,722",0,0,0,0,0,"1,110","1,220","2,330","13,685","13,685"
06/2004,TUP ,ASO,MS,CE,Federal Contract Tower,0,249,519,171,939,0,0,0,0,0,0,38,"1,825",129,"1,992",0,0,0,0,0,"2,062",292,"2,354","5,285","5,285"
06/2004,TUS ,AWP,AZ,WE,Combined TRACON & Tower with Radar,"2,742","1,150","1,508","1,764","7,164",0,0,0,9,9,155,186,"4,032",821,"5,194",0,0,546,0,546,"5,962","1,584","7,546","19,904","20,459"
06/2004,TVC ,AGL,MI,CE,Towers with Display (VFR),156,"1,403",898,23,"2,480",0,0,0,0,0,42,294,"2,483",192,"3,011",0,0,0,0,0,"3,483",372,"3,855","9,346","9,346"
06/2004,TVL ,AWP,CA,WE,Federal Contract Tower,0,140,31,2,173,0,0,0,0,0,2,391,"1,541",67,"2,001",0,0,0,0,0,158,26,184,"2,358","2,358"
06/2004,TWF ,ANM,ID,WE,Combination Non-Radar Approach Control & Tower w/o Radar,2,692,202,23,919,0,0,0,0,0,10,122,"1,818",55,"2,005",0,0,0,0,0,"1,050",58,"1,108","4,032","4,032"
06/2004,TXK ,ASW,AR,CE,Federal Contract Tower,0,327,514,64,905,0,0,0,0,0,0,78,487,54,619,0,0,0,0,0,642,276,918,"2,442","2,442"
06/2004,TYR ,ASW,TX,CE,Federal Contract Tower,0,749,885,4,"1,638",0,0,0,0,0,11,101,"1,300",17,"1,429",0,0,0,0,0,"1,504",20,"1,524","4,591","4,591"
06/2004,TYS ,ASO,TN,ES,Towers with Radar,664,"3,967","2,807",751,"8,189",0,0,0,0,0,70,182,971,254,"1,477",0,0,0,0,0,"1,440",376,"1,816","11,482","11,482"
06/2004,TZR ,AGL,OH,CE,Federal Contract Tower,0,6,393,0,399,0,0,0,0,0,0,43,"3,223",35,"3,301",0,0,0,0,0,"4,445",4,"4,449","8,149","8,149"
06/2004,UCA ,AEA,NY,EN,Federal Contract Tower,10,230,349,78,667,0,0,0,0,0,1,77,"1,867",116,"2,061",0,0,0,0,0,"3,218",198,"3,416","6,144","6,144"
06/2004,UES ,AGL,WI,CE,Federal Contract Tower,0,170,"1,252",0,"1,422",0,0,0,0,0,0,39,"3,617",4,"3,660",0,0,0,0,0,"2,792",0,"2,792","7,874","7,874"
06/2004,UGN ,AGL,IL,CE,Federal Contract Tower,0,226,"1,296",14,"1,536",0,0,0,0,0,0,58,"2,165",65,"2,288",0,0,0,0,0,"5,083",0,"5,083","8,907","8,907"
06/2004,VBG ,AWP,CA,WE,Federal Contract Tower,0,0,0,101,101,0,0,0,0,0,0,361,88,75,524,0,0,0,0,0,0,507,507,"1,132","1,132"
06/2004,VCV ,AWP,CA,WE,Federal Contract Tower,158,11,446,149,764,0,0,0,0,0,46,25,354,43,468,0,0,0,0,0,"2,620",412,"3,032","4,264","4,264"
06/2004,VGT ,AWP,NV,WE,Towers with Display (VFR),0,316,496,0,812,0,0,0,0,0,0,"4,210","4,930",26,"9,166",0,0,0,0,0,"6,203",2,"6,205","16,183","16,183"
06/2004,VLD ,ASO,GA,ES,Federal Contract Tower,97,129,479,731,"1,436",0,0,0,0,0,23,25,928,178,"1,154",0,0,0,0,0,916,"1,778","2,694","5,284","5,284"
06/2004,VNY ,AWP,CA,WE,Towers with Display (VFR),0,987,"4,753",2,"5,742",0,0,0,0,0,0,200,"18,755",17,"18,972",0,0,0,0,0,"10,914",0,"10,914","35,628","35,628"
06/2004,VQQ ,ASO,FL,ES,Federal Contract Tower,0,4,388,104,496,0,0,0,0,0,0,57,"1,537",374,"1,968",0,0,0,0,0,"2,330","1,350","3,680","6,144","6,144"
06/2004,VRB ,ASO,FL,ES,Towers with Display (VFR),0,202,"2,055",6,"2,263",0,0,0,0,0,0,8,"5,011",3,"5,022",0,0,0,0,0,"4,306",0,"4,306","11,591","11,591"
06/2004,WDG ,ASW,OK,CE,Federal Contract Tower,0,244,242,772,"1,258",0,0,0,0,0,0,37,921,970,"1,928",0,0,0,0,0,"1,132","1,146","2,278","5,464","5,464"
06/2004,WHP ,AWP,CA,WE,Federal Contract Tower,0,0,240,0,240,0,0,0,0,0,0,0,"4,390",6,"4,396",0,0,0,0,0,"4,570",4,"4,574","9,210","9,210"
06/2004,WJF ,AWP,CA,WE,Federal Contract Tower,0,23,184,15,222,0,0,0,0,0,0,134,"2,818",45,"2,997",0,0,0,0,0,"3,486",10,"3,496","6,715","6,715"
06/2004,XNA ,ASW,AR,CE,Federal Contract Tower,714,"2,109",372,126,"3,321",0,0,0,0,0,47,92,291,91,521,0,0,0,0,0,18,210,228,"4,070","4,070"
06/2004,YIP ,AGL,MI,CE,Towers with Radar,539,"1,611","2,011",0,"4,161",0,0,0,0,0,0,0,"3,026",2,"3,028",0,0,0,0,0,"3,560",0,"3,560","10,749","10,749"
06/2004,YKM ,ANM,WA,WE,Federal Contract Tower,2,688,590,58,"1,338",0,0,0,0,0,3,140,"1,283",46,"1,472",0,0,0,0,0,"1,636",65,"1,701","4,511","4,511"
